plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Group by,Join,Filter,Log_netRunTime,Log_sourceCardinalitySum
Job2v6,1GB,14.0,1110086.7857142857,1576863.5878462703,5000.0,29500.000000000004,825000.0,1500000.0,6001215.0,4.778708326303766,2.2311745107108116,2475000.0,3395217.224272992,150000.0,7500000.0,0.8888888888888888,0.5,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,755000.0,1053589.1039679558,10000.0,1500000.0,40000.0,49497.474683058324,5000.0,75000.0,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5912,1,3,4,4.0,16,15,7,16.0,57.98923076923077,189.11615384615385,521.5384615384615,125.64333333333333,555.0058333333333,1130.0,0.0,2.0,2.0,8.684739462628038,15.850375016721008
Job2v60,1GB,14.0,1223304.642857143,1541935.3034273623,37500.0,37500.0,1500000.0,1500000.0,6001215.0,4.778822401198305,2.1929827275676805,1443750.0,1647014.3441998311,150000.0,3750000.0,0.8213,0.14170000000000002,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,1500000.0,0.0,1500000.0,1500000.0,125025.00000000001,123779.04204670517,37500.0,212550.00000000003,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5777,1,3,4,4.0,16,15,7,16.0,57.98923076923077,189.11615384615385,521.5384615384615,125.64333333333333,555.0058333333333,1130.0,0.0,2.0,2.0,8.661639795781266,15.850375016721008
Job2v61,1GB,14.0,201432.5892857143,270632.9857812976,1.25,11.0,200000.0,620000.0000000006,800000.0,1.1077554325133647,1.5391948962001714,5702500.0,9566714.43077507,10000.0,20000000.0,0.8333333333333334,0.25,1.0,810025.0,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,15.0,14.142135623730951,5.0,25.0,100000.625,141420.47235383303,1.25,200000.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,1586,1,3,4,4.0,16,15,7,16.0,0.0,10.870909090909093,0.0,0.0,74.3875,0.0,0.0,2.0,2.0,7.368970402194793,13.604820390369863
Job2v62,1GB,14.0,1404637.857142857,2041768.9175807582,2500.0,52000.00000000001,500000.0,4650850.500000005,6001215.0,1.3484233369572642,1.6799540043394026,5675303.75,6694980.479363346,200000.0,15000000.0,0.8888888888888888,0.25,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951077,200000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,755000.0,1053589.1039679558,10000.0,1500000.0,76250.0,104298.25022501576,2500.0,150000.0,"['part', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,5522,1,3,4,4.0,16,15,7,16.0,9.090769230769231,87.10384615384615,81.53846153846153,19.69666666666667,277.22833333333335,176.66666666666666,0.0,2.0,2.0,8.6164953924901,15.761594263386382
Job2v63,1GB,14.0,1394995.3184875713,2076150.5533453333,1.4588259999999993,752.1000000000001,755000.0,4650850.500000005,6001215.0,1.1312198623456542,1.5755263664965762,1571553.75,2955147.019448652,10000.0,6001215.0,0.8595861481481482,0.25,1.0,7511215.0,9.0018225e+16,2503738.3333333335,3119179.744004557,10000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,750001.5,1060658.0504594778,3.0,1500000.0,1250.729413,1766.7354072091975,1.4588259999999993,2500.0,"['supplier', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,10000.0,1.0,5754,1,3,4,4.0,16,15,7,16.0,13.11153846153846,97.43153846153847,117.6923076923077,28.40833333333333,302.68333333333334,255.0,0.0,2.0,2.0,8.657650544111494,15.831907794942268
Job2v64,1GB,14.0,1629591.6964285714,1954811.8864392268,6.25,3017.5000000000005,1500303.75,4650941.625000005,6001215.0,1.2921495013240936,1.6041812727527636,42958656.875,71621864.29745068,800000.0,150030375.0,0.8333333333333334,0.25,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,3000607.5,2250911342264.0625,100012.5,141403.67856777983,25.0,200000.0,750155.0,1060870.5360472242,6.25,1500303.75,"['lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,1.0,11268,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,67.40307692307691,0.9684615384615385,0.2333333333333333,344.5866666666666,2.098333333333333,0.0,2.0,2.0,9.329722128996263,15.734081076308708
Job2v65,1GB,14.0,1799637.857142857,1852741.095416479,7500.0,247000.00000000003,1500000.0,4650850.500000005,6001215.0,1.5382618081284338,1.6916481460467347,32812803.75,53273998.41615097,1500000.0,112500000.0,0.9444444444444444,0.75,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,755000.0,1053589.1039679558,10000.0,1500000.0,566250.0,790191.8279759669,7500.0,1125000.0,"['orders', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,1.0,6507,1,3,4,4.0,16,15,7,16.0,9.090769230769231,98.37384615384616,81.53846153846153,19.69666666666667,338.2741666666667,176.66666666666666,0.0,2.0,2.0,8.780633799494984,15.931912447595677
Job2v66,1GB,14.0,54291.875,53768.37379326807,5.0,11.875,75000.0,127500.00000000009,150000.0,-0.8576420357246008,0.47264481054129237,2100006.25,3614549.072865971,25.0,7500000.0,0.8611111111111112,0.25,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,75000.0,0.0,75000.0,75000.0,150000.0,5625000000.0,15.0,14.142135623730951,5.0,25.0,37503.125,53028.58917160865,6.25,75000.0,"['customer', 'nation', 'supplier']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1600,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,2.3666666666666667,0.9684615384615385,0.2333333333333333,14.688888888888888,2.098333333333333,0.0,2.0,2.0,7.3777589082278725,11.983085332010203
Job2v67,1GB,14.0,716621.5714285715,1545843.8805982424,25.0,4023.4000000000005,400000.0,800000.0,6001215.0,8.333580100004767,3.14641702145632,11202500.0,19275684.812737525,10000.0,40000000.0,0.8495777777777778,0.1462,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,400000.0,0.0,400000.0,400000.0,800000.0,160000000000.0,5012.5,7053.390142335811,25.0,10000.0,200731.0,281808.9223605243,1462.0,400000.0,"['partsupp', 'supplier', 'lineitem']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,1.0,5806,1,3,4,4.0,16,15,7,16.0,57.98923076923077,183.34153846153848,521.5384615384615,125.64333333333333,551.9016666666666,1130.0,0.0,2.0,2.0,8.666647144584575,15.734081076308708
Job2v68,1GB,14.0,1641245.0,1946015.571368249,150000.0,150000.0,1500000.0,4650850.500000005,6001215.0,1.310619560024934,1.6212261792018807,5675303.75,6694980.479363346,200000.0,15000000.0,0.9444444444444444,0.75,1.0,7701215.0,1.8003645e+18,2567071.6666666665,3044257.762642371,200000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,1500000.0,0.0,1500000.0,1500000.0,637500.0,689429.1116568838,150000.0,1125000.0,"['part', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,0.0,0.0,1.0,6608,1,3,4,4.0,16,15,7,16.0,13.11153846153846,99.16538461538462,117.6923076923077,28.40833333333333,312.075,255.0,0.0,2.0,2.0,8.796036315200814,15.856888666583824
Job2v69,1GB,14.0,1034182.2563022857,2138984.0183671326,2500.0,2500.0,149998.0,4650850.500000005,6001215.0,1.8543411230372797,1.9221884311250006,1571553.75,2955147.019448652,10000.0,6001215.0,0.8595861481481482,0.25,1.0,7511215.0,9.0018225e+16,2503738.3333333335,3119179.744004557,10000.0,6001215.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,149998.0,70713.5065457795,99996.0,200000.0,25562.794115999986,32615.716225065597,2500.0,48625.58823199997,"['supplier', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,10000.0,1.0,5743,1,3,4,4.0,16,15,7,16.0,13.11153846153846,97.43153846153847,117.6923076923077,28.40833333333333,302.68333333333334,255.0,0.0,2.0,2.0,8.655737000864297,15.831907794942268
Job2v7,1GB,14.0,673541.4285714285,1551777.4386519934,25.0,79838.0,200000.0,800000.0,6001215.0,8.521853938284073,3.1979334273628672,5750000.0,9529428.104561154,200000.0,20000000.0,0.8213,0.14170000000000002,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951073,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,100012.5,141403.67856777983,25.0,200000.0,114170.0,121381.95005848275,28340.000000000004,200000.0,"['partsupp', 'part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,5849,1,3,4,4.0,16,15,7,16.0,57.98923076923077,185.07538461538462,521.5384615384615,125.64333333333333,557.5366666666667,1130.0,0.0,2.0,2.0,8.674025985443025,15.761594263386382
Job2v70,1GB,14.0,2286164.285714286,2042610.9840302882,75.0,60105.00000000001,3000607.5,5101032.750000004,6001215.0,-0.6929639489341097,0.5256481630762666,84217010.0,144456975.96583784,800000.0,300060750.0,0.8888888888888888,0.5,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951073,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,100075.0,141315.29022013152,150.0,200000.0,1500341.25,2121696.8779206243,75.0,3000607.5,"['lineitem', 'partsupp', 'part']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,6990,1,3,4,4.0,16,15,7,16.0,1.8415384615384616,72.60384615384615,16.57076923076923,3.99,359.6116666666667,35.90333333333333,0.0,2.0,2.0,8.852235835227855,15.761594263386382
Job2v71,1GB,14.0,717859.7321428572,615456.9078351189,1.25,5.0,1125000.0,1387500.0000000005,1500000.0,-1.7393415435858641,-0.1657366774603616,31350000.0,54325546.476772785,150000.0,112500000.0,0.8888888888888888,0.25,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985167,25.0,1500000.0,1125000.0,0.0,1125000.0,1125000.0,2250000.0,1265625000000.0,5.0,0.0,5.0,5.0,562500.625,795494.2449513895,1.25,1125000.0,"['orders', 'customer', 'nation']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,1.0,2138,1,3,4,4.0,16,15,7,16.0,0.0,17.69545454545454,0.0,0.0,115.60625000000002,0.0,0.0,2.0,2.0,7.6676260915849905,14.316300997277132
Job2v72,1GB,14.0,70363.75,63076.69303766097,5.0,16.25,112500.0,138750.00000000006,150000.0,-1.7698521448588824,-0.1595160986757182,3131256.25,5435425.840047517,25.0,11250000.0,0.9166666666666666,0.5,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,112500.0,0.0,112500.0,112500.0,225000.0,12656250000.0,15.0,14.142135623730951,5.0,25.0,56256.25,79540.67404872176,12.5,112500.0,"['customer', 'nation', 'supplier']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1382,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,2.3666666666666667,0.9684615384615385,0.2333333333333333,14.688888888888888,2.098333333333333,0.0,2.0,2.0,7.231287004327616,11.983085332010203
Job2v73,1GB,14.0,657240.9302428571,1558279.6859003028,1.0234,49.900000000000006,200000.0,800000.0,6001215.0,8.47100414832948,3.185653580962954,5750000.0,9529428.104561154,200000.0,20000000.0,0.8218000000000001,0.1462,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951073,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,78.5,101.1162697096763,7.0,150.0,100000.5117,141420.63258422964,1.0234,200000.0,"['partsupp', 'part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,4841,1,3,4,4.0,16,15,7,16.0,57.98923076923077,185.07538461538462,521.5384615384615,125.64333333333333,557.5366666666667,1130.0,0.0,2.0,2.0,8.484876589939695,15.761594263386382
Job2v74,1GB,14.0,1015173.8928571428,2147380.7031271853,1.5,3002.1000000000004,50000.0,4650850.500000005,6001215.0,1.8518840773353142,1.9222094517822867,2925303.75,3004162.2990538063,200000.0,6001215.0,0.8611111111111112,0.25,1.0,7701215.0,1.8003645e+18,2567071.6666666665,3044257.762642371,200000.0,6001215.0,50000.0,0.0,50000.0,50000.0,100000.0,2500000000.0,5001.5,7068.946491521916,3.0,10000.0,25000.75,35354.2783991556,1.5,50000.0,"['part', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,0.0,0.0,1.0,4577,1,3,4,4.0,16,15,7,16.0,13.11153846153846,99.16538461538462,117.6923076923077,28.40833333333333,312.075,255.0,0.0,2.0,2.0,8.428799040653642,15.856888666583824
Job2v75,1GB,14.0,15361.500450000001,38961.363066463025,1.0063000000000002,5.0,7500.0,10000.0,150000.0,8.824448837015083,3.2654773012764386,208756.25,362357.24222041335,25.0,750000.0,0.8834733333333333,0.20126000000000002,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,7500.0,0.0,7500.0,7500.0,15000.0,56250000.0,5.0,0.0,5.0,5.0,3750.50315,5302.589297345198,1.0063000000000002,7500.0,"['supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1659,1,3,4,4.0,16,15,7,16.0,1.8615384615384616,6.165833333333333,16.751538461538463,4.033333333333333,22.28666666666667,36.295,0.0,2.0,2.0,7.413970290190444,11.983085332010203
Job2v76,1GB,14.0,1832447.0535714286,1866651.880281591,1.25,45003.50000000001,1500303.75,4650941.625000005,6001215.0,1.330723233437281,1.5647920121089116,43133656.875,71485242.57192837,1500000.0,150030375.0,0.8333333333333334,0.25,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,3000607.5,2250911342264.0625,750002.5,1060656.6362459154,5.0,1500000.0,750152.5,1060874.0715811301,1.25,1500303.75,"['lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,4625,1,3,4,4.0,16,15,7,16.0,1.8615384615384616,76.68461538461538,16.751538461538463,4.033333333333333,372.85249999999996,36.295,0.0,2.0,2.0,8.439231649946526,15.850375016721008
Job2v77,1GB,14.0,1442422.5,1985202.7709032549,7.0,6500.0,729412.9999999995,4650850.500000005,6001215.0,1.6848410953378021,1.8175617534500021,21934161.24999999,34095319.52560407,1500000.0,72941299.99999996,0.887363925925926,0.48627533333333306,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,729412.9999999995,0.0,729412.9999999995,729412.9999999995,1458825.999999999,532043324568.9993,5003.5,7066.118064397169,7.0,10000.0,367206.49999999977,512237.34467969014,5000.0,729412.9999999995,"['orders', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,1.0,5451,1,3,4,4.0,16,15,7,16.0,9.090769230769231,98.37384615384616,81.53846153846153,19.69666666666667,338.2741666666667,176.66666666666666,0.0,2.0,2.0,8.603554357064281,15.931912447595677
Job2v78,1GB,14.0,34900.76785714281,50655.85311864308,5.0,20.625,29751.9999999999,113925.6000000001,150000.0,1.5141480099714117,1.732567963296559,855686.2499999973,1418219.230498669,25.0,2975199.99999999,0.8831496296296295,0.198346666666666,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,29751.9999999999,0.0,29751.9999999999,29751.9999999999,59503.9999999998,885181503.9999942,15.0,14.142135623730951,5.0,25.0,14885.37499999995,21024.582701714844,18.75,29751.9999999999,"['customer', 'nation', 'supplier']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1387,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,2.3666666666666667,0.9684615384615385,0.2333333333333333,14.688888888888888,2.098333333333333,0.0,2.0,2.0,7.234898420314831,11.983085332010203
Job2v79,1GB,14.0,287147.0535714286,289010.51032824744,3.75,11.0,400000.0,680000.0000000003,800000.0,-0.8826937518781786,0.46671126233098886,11202500.0,19275684.812737525,10000.0,40000000.0,0.9166666666666666,0.5,1.0,810025.0,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,400000.0,0.0,400000.0,400000.0,800000.0,160000000000.0,15.0,14.142135623730951,5.0,25.0,200001.875,282840.06082418957,3.75,400000.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,1.0,1719,1,3,4,4.0,16,15,7,16.0,0.0,10.870909090909093,0.0,0.0,74.3875,0.0,0.0,2.0,2.0,7.449498005382849,13.604820390369863
Job2v8,1GB,14.0,222145.0892857143,257087.5084407359,6.25,3017.5000000000005,200000.0,620000.0000000006,800000.0,1.3722908939394465,1.6391533102270468,3000000.0,4679031.238764423,200000.0,10000000.0,0.8611111111111112,0.25,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,200000.0,0.0,200000.0,200000.0,400000.0,40000000000.0,100012.5,141403.67856777983,25.0,200000.0,50003.125,70706.25870127234,6.25,100000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,2010,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,11.255384615384617,0.9684615384615385,0.2333333333333333,40.453333333333326,2.098333333333333,0.0,2.0,2.0,7.605890001053122,13.825460888817442
Job2v80,1GB,14.0,165717.4107142857,276061.3585617824,18.75,3017.5000000000005,50000.0,620000.0000000006,800000.0,1.6708734883969392,1.8383233787575348,1625000.0,2263294.059551255,200000.0,5000000.0,0.8888888888888888,0.25,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,50000.0,0.0,50000.0,50000.0,100000.0,2500000000.0,5012.5,7053.390142335811,25.0,10000.0,25009.375,35342.08080718013,18.75,50000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,1519,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,11.255384615384617,0.9684615384615385,0.2333333333333333,40.453333333333326,2.098333333333333,0.0,2.0,2.0,7.325807502595773,13.825460888817442
Job2v81,1GB,14.0,133406.25,287088.51333549153,37.5,855.0000000000001,10000.0,620000.0000000006,800000.0,1.8512855163467465,1.9228150561102442,271250.0,369196.76325775124,10000.0,800000.0,0.8333333333333334,0.25,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,10000.0,0.0,10000.0,10000.0,20000.0,100000000.0,5075.0,6965.001794687493,150.0,10000.0,1268.75,1741.2504486718733,37.5,2500.0,"['supplier', 'partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,2114,1,3,4,4.0,16,15,7,16.0,1.8415384615384616,14.722307692307693,16.57076923076923,3.99,46.086666666666666,35.90333333333333,0.0,2.0,2.0,7.656337166430183,13.825460888817442
Job2v82,1GB,14.0,1832447.142857143,1866651.7858897753,2.5,45003.50000000001,1500303.75,4650941.625000005,6001215.0,1.330723588802841,1.5647922551227127,43133656.875,71485242.57192837,1500000.0,150030375.0,0.8611111111111112,0.25,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,3000607.5,2250911342264.0625,750002.5,1060656.6362459154,5.0,1500000.0,750153.125,1060873.1876976537,2.5,1500303.75,"['lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,4547,1,3,4,4.0,16,15,7,16.0,1.8615384615384616,76.68461538461538,16.751538461538463,4.033333333333333,372.85249999999996,36.295,0.0,2.0,2.0,8.42222295382501,15.850375016721008
Job2v83,1GB,14.0,557145.4464285715,524349.0706075686,1.25,5.0,750000.0,1275000.000000001,1500000.0,-0.7762541068030555,0.49428006526069174,21037500.0,36116556.10658359,150000.0,75000000.0,0.8611111111111112,0.25,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985167,25.0,1500000.0,750000.0,0.0,750000.0,750000.0,1500000.0,562500000000.0,5.0,0.0,5.0,5.0,375000.625,530329.2020064342,1.25,750000.0,"['orders', 'customer', 'nation']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,1.0,2038,1,3,4,4.0,16,15,7,16.0,0.0,17.69545454545454,0.0,0.0,115.60625000000002,0.0,0.0,2.0,2.0,7.61972421378267,14.316300997277132
Job2v84,1GB,14.0,54291.875,53768.37379326807,5.0,11.875,75000.0,127500.00000000009,150000.0,-0.8576420357246008,0.47264481054129237,2100006.25,3614549.072865971,25.0,7500000.0,0.8611111111111112,0.25,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,75000.0,0.0,75000.0,75000.0,150000.0,5625000000.0,15.0,14.142135623730951,5.0,25.0,37503.125,53028.58917160865,6.25,75000.0,"['customer', 'nation', 'supplier']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1858,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,2.3666666666666667,0.9684615384615385,0.2333333333333333,14.688888888888888,2.098333333333333,0.0,2.0,2.0,7.527255919373784,11.983085332010203
Job2v85,1GB,14.0,742946.2864357142,1534400.7322705039,1.0101,12.4,400000.0,800000.0,6001215.0,8.442524167732063,3.1730350939709275,11250000.0,19239109.473500412,200000.0,40000000.0,0.8493666666666667,0.1443,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951073,200000.0,6001215.0,400000.0,0.0,400000.0,400000.0,800000.0,160000000000.0,16.0,12.727922061357855,7.0,25.0,200000.50505,282841.9982260593,1.0101,400000.0,"['partsupp', 'part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,6703,1,3,4,4.0,16,15,7,16.0,57.98923076923077,185.07538461538462,521.5384615384615,125.64333333333333,557.5366666666667,1130.0,0.0,2.0,2.0,8.810310466357958,15.761594263386382
Job2v86,1GB,14.0,187145.0892857143,267448.63179704547,6.25,3017.5000000000005,100000.0,620000.0000000006,800000.0,1.6453509956522074,1.8033844655139262,3000000.0,4679031.238764423,200000.0,10000000.0,0.8611111111111112,0.25,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,100000.0,0.0,100000.0,100000.0,200000.0,10000000000.0,5012.5,7053.390142335811,25.0,10000.0,50003.125,70706.25870127234,6.25,100000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,1.0,1771,1,3,4,4.0,16,15,7,16.0,0.10769230769230768,11.255384615384617,0.9684615384615385,0.2333333333333333,40.453333333333326,2.098333333333333,0.0,2.0,2.0,7.479299637782834,13.825460888817442
Job2v87,1GB,14.0,15361.69642857143,38961.27986542173,3.75,5.0,7500.0,10000.0,150000.0,8.824480228221038,3.2654851823449773,208756.25,362357.24222041335,25.0,750000.0,0.9444444444444444,0.75,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,7500.0,0.0,7500.0,7500.0,15000.0,56250000.0,5.0,0.0,5.0,5.0,3751.875,5300.6492084696565,3.75,7500.0,"['supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1389,1,3,4,4.0,16,15,7,16.0,1.8615384615384616,6.165833333333333,16.751538461538463,4.033333333333333,22.28666666666667,36.295,0.0,2.0,2.0,7.236339342754344,11.983085332010203
Job2v88,1GB,14.0,2229908.9285714286,2096814.9440221768,150.0,4750.0,3000607.5,5101032.750000004,6001215.0,-0.7781969580738748,0.49611383281360705,84067010.0,144572731.55472526,200000.0,300060750.0,0.8611111111111112,0.25,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951077,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,5075.0,6965.001794687493,150.0,10000.0,1501553.75,2119982.143976247,2500.0,3000607.5,"['lineitem', 'part', 'partsupp']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,1.0,6281,1,3,4,4.0,16,15,7,16.0,9.090769230769231,87.10384615384615,81.53846153846153,19.69666666666667,398.88166666666666,176.66666666666666,0.0,2.0,2.0,8.74528448245438,15.761594263386382
Job2v89,1GB,14.0,1468031.2142857143,1969284.2101960718,7.0,95000.0,750000.0,4650850.500000005,6001215.0,1.7240976906290388,1.8369210837469827,22500303.75,35092543.87144164,1500000.0,75000000.0,0.8611111111111112,0.25,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,750000.0,0.0,750000.0,750000.0,1500000.0,562500000000.0,100003.5,141416.4064898412,7.0,200000.0,400000.0,494974.74683058326,50000.0,750000.0,"['orders', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,1.0,5446,1,3,4,4.0,16,15,7,16.0,9.090769230769231,98.37384615384616,81.53846153846153,19.69666666666667,338.2741666666667,176.66666666666666,0.0,2.0,2.0,8.602636673233706,15.931912447595677
Job2v9,1GB,14.0,15361.499409523809,38961.36350822472,0.99173333333333,5.0,7500.0,10000.0,150000.0,8.824448670313215,3.2654772594235513,208756.25,362357.24222041335,25.0,750000.0,0.8831496296296295,0.198346666666666,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,7500.0,0.0,7500.0,7500.0,15000.0,56250000.0,5.0,0.0,5.0,5.0,3750.4958666666666,5302.599597533977,0.99173333333333,7500.0,"['supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1580,1,3,4,4.0,16,15,7,16.0,1.8615384615384616,6.165833333333333,16.751538461538463,4.033333333333333,22.28666666666667,36.295,0.0,2.0,2.0,7.365180126021013,11.983085332010203
