plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Filter,Map,Reduce,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Group by,Join,Partition,Sort-Partition,Log_netRunTime,Log_sourceCardinalitySum
Job19v29,1GB,10.0,235010.0,264617.7539815162,25.0,25.0,175000.0,439999.9999999998,800000.0,-0.06990913703354629,0.8929395300790736,134250.0,230149.0006495792,250.0,400000.0,0.8928571428571429,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,25.0,0.0,25.0,25.0,275000.0,176776.69529663687,150000.0,400000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2379,1,2,2.0,3,0.0,10,9,7,16.0,0.0,17.765,0.0,0.0,80.48400000000001,0.0,1.0,1.0,0.0,0.0,7.774435510302958,13.815510557964274
Job19v3,1GB,10.0,1773558.8987999998,1503509.540757865,859373.988,1098437.3988,1500000.0,1950121.4999999984,6001215.0,4.748091180093925,2.5457961182361544,55375000.0,82240785.95806341,1125000.0,150000000.0,0.8418857142857143,0.1432,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1125000.0,0.0,1125000.0,1125000.0,1125000.0,1125000.0,1500000.0,0.0,1500000.0,1500000.0,992186.994,187825.95434473924,859373.988,1125000.0,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,3648,1,2,2.0,3,0.0,10,9,7,16.0,0.0,115.53875,0.0,0.0,403.814,0.0,1.0,1.0,0.0,0.0,8.201934351194222,15.830575565385956
Job19v30,1GB,10.0,819838.6602,1850476.677079613,7.0,7.0,150000.0,1363836.1208999981,6001215.0,4.613408725444739,2.5148598631172256,50256.666666666664,86380.83487286595,70.0,150000.0,0.8416285714285714,0.1414,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,848571.801,0.0,848571.801,848571.801,848571.801,848571.801,7.0,0.0,7.0,7.0,499285.9005,493964.85763279937,150000.0,848571.801,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,4864,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,315.908,0.0,1.0,1.0,0.0,0.0,8.489616423646003,15.640255798558085
Job19v31,1GB,10.0,774819.3649,1871157.396416167,7.0,7.0,2500.0,1379499.2920499984,6001215.0,4.539333373964735,2.4944801630632725,1090.0,1261.070973419022,70.0,2500.0,0.7706142857142858,0.1443,1.0,6011215.0,60012150000.0,3005607.5,4236428.754046561,10000.0,6001215.0,865975.3245000001,0.0,865975.3245000001,865975.3245000001,865975.3245000001,865975.3245000001,7.0,0.0,7.0,7.0,434237.66225000005,610569.2573412047,2500.0,865975.3245000001,"['supplier', 'lineitem']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,1.0,3769,1,2,2.0,3,0.0,10,9,7,16.0,0.0,94.4075,0.0,0.0,302.384,0.0,1.0,1.0,0.0,0.0,8.234564993267135,15.609137449140757
Job19v32,1GB,10.0,1194212.625,1810656.0372148508,10000.0,10000.0,700000.0,1950394.8749999984,6001215.0,3.2253033260801907,2.0568369743403516,866767.9166666666,709595.4756676658,100000.0,1500303.75,0.8571428571428571,0.25,1.0,6801215.0,4800972000000.0,3400607.5,3677814.396909189,800000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,1500303.75,1500303.75,10000.0,0.0,10000.0,10000.0,1050151.875,636610.8867526782,600000.0,1500303.75,"['lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,0.0,1.0,45125,1,2,2.0,3,0.0,10,9,7,16.0,0.0,109.005,0.0,0.0,499.5879999999999,0.0,1.0,1.0,0.0,0.0,10.717191695635183,15.732611830656184
Job19v33,1GB,10.0,391325.89999999985,510217.31466970674,5.0,5.0,112500.0,806471.6999999993,1500000.0,0.019091557965851713,1.0522244096076152,243320.99999999985,420968.0807056513,50.0,729412.9999999995,0.8551821904761905,0.48627533333333306,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,729412.9999999995,0.0,729412.9999999995,729412.9999999995,729412.9999999995,729412.9999999995,5.0,0.0,5.0,5.0,402206.49999999977,462739.8699966318,75000.0,729412.9999999995,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,3196,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,111.95,0.0,1.0,1.0,0.0,0.0,8.069655306886165,14.316285845876763
Job19v34,1GB,10.0,921037.8,659647.7562687529,30189.000000000004,30189.0,1125000.0,1500000.0,1500000.0,-1.5808170566813637,-0.3721430433870422,55010063.0,82603510.26918836,30189.000000000004,150000000.0,0.8144657142857142,0.20126000000000002,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,1500000.0,0.0,1500000.0,1500000.0,390094.5,508983.23927266995,30189.000000000004,750000.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2671,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,82.7,0.0,1.0,1.0,0.0,0.0,7.890208213109961,14.316285845876763
Job19v35,1GB,10.0,201760.0,281481.2558393345,25.0,25.0,8750.0,439999.9999999998,800000.0,-0.20505102830067168,0.9991318236941643,134250.0,230149.0006495792,250.0,400000.0,0.8928571428571429,0.5,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,25.0,0.0,25.0,25.0,203750.0,277539.4116157199,7500.0,400000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,3378,1,2,2.0,3,0.0,10,9,7,16.0,0.0,14.947500000000002,0.0,0.0,71.46799999999999,0.0,1.0,1.0,0.0,0.0,8.125039097367745,13.604789526648622
Job19v36,1GB,10.0,829597.0266,1848640.7088142347,10000.0,10000.0,150000.0,1389761.3696999983,6001215.0,4.586797511883116,2.5071496049876276,416666.6666666667,505799.69684978394,100000.0,1000000.0,0.8423142857142858,0.1462,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,877377.633,0.0,877377.633,877377.633,877377.633,877377.633,10000.0,0.0,10000.0,10000.0,513688.8165,514333.6567777199,150000.0,877377.633,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,4142,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,315.908,0.0,1.0,1.0,0.0,0.0,8.328934041955529,15.640255798558085
Job19v37,1GB,10.0,1501682.25,1730960.5830643573,2500.0,2500.0,1500000.0,1950394.8749999984,6001215.0,2.843866866189268,1.8300628918567092,55000833.333333336,82612726.02985168,2500.0,150000000.0,0.7857142857142857,0.25,1.0,6011215.0,60012150000.0,3005607.5,4236428.754046561,10000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,1500303.75,1500303.75,1500000.0,0.0,1500000.0,1500000.0,751401.875,1059107.1885116403,2500.0,1500303.75,"['supplier', 'lineitem']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,1.0,4143,1,2,2.0,3,0.0,10,9,7,16.0,0.0,94.4075,0.0,0.0,302.384,0.0,1.0,1.0,0.0,0.0,8.329175442077402,15.609137449140757
Job19v38,1GB,10.0,1075272.625,1863321.5089748045,150.0,150.0,125000.0,1950394.8749999984,6001215.0,3.1031167211836443,2.0464446444826163,505601.25,861464.0794192684,1500.0,1500303.75,0.7857142857142857,0.25,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,1500303.75,1500303.75,150.0,0.0,150.0,150.0,775151.875,1025519.6164052794,50000.0,1500303.75,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,3966,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,461.892,0.0,1.0,1.0,0.0,0.0,8.285513309079741,15.640255798558085
Job19v39,1GB,10.0,1576125.6,1904796.2793876673,200000.0,200000.0,729412.9999999995,3300668.249999999,6001215.0,0.8173094123153439,1.3691750606858886,7576471.0,10777831.527794586,729412.9999999995,20000000.0,0.8551821904761905,0.48627533333333306,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,200000.0,0.0,200000.0,200000.0,1865010.2499999998,1605977.0323435904,729412.9999999995,3000607.5,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,6020,1,2,2.0,3,0.0,10,9,7,16.0,0.0,115.53875,0.0,0.0,403.814,0.0,1.0,1.0,0.0,0.0,8.702842538302868,15.830575565385956
Job19v4,1GB,10.0,23995.524999999972,46471.48664122053,5.0,5.0,15.625,41971.199999999866,150000.0,3.7255502300688024,2.2388244104267323,10172.666666666633,17144.738007135933,50.0,29967.9999999999,0.7785409523809523,0.199786666666666,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,29967.9999999999,0.0,29967.9999999999,29967.9999999999,29967.9999999999,29967.9999999999,5.0,0.0,5.0,5.0,14987.12499999995,21186.15660121597,6.25,29967.9999999999,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1993,1,2,2.0,3,0.0,10,9,7,16.0,0.0,3.457142857142857,0.0,0.0,24.2,0.0,1.0,1.0,0.0,0.0,7.597396320212795,11.918557225857713
Job19v40,1GB,10.0,24048.349999999973,46478.65698483433,5.0,5.0,18.75,42127.79999999987,150000.0,3.7106886596584534,2.2342740008148905,10230.666666666633,17245.188353083635,50.0,30141.9999999999,0.8144209523809522,0.20094666666666602,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,30141.9999999999,0.0,30141.9999999999,30141.9999999999,30141.9999999999,30141.9999999999,5.0,0.0,5.0,5.0,15077.24999999995,21304.773763760015,12.5,30141.9999999999,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1792,1,2,2.0,3,0.0,10,9,7,16.0,0.0,3.457142857142857,0.0,0.0,24.2,0.0,1.0,1.0,0.0,0.0,7.491087593534876,11.918557225857713
Job19v41,1GB,10.0,261760.0,339112.1211667643,25.0,25.0,8750.0,620000.0,800000.0,-1.5981447966539082,0.5042752188865476,200916.66666666666,345618.13585709495,250.0,600000.0,0.9285714285714286,0.75,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,600000.0,0.0,600000.0,600000.0,600000.0,600000.0,25.0,0.0,25.0,25.0,303750.0,418960.7678530294,7500.0,600000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,1985,1,2,2.0,3,0.0,10,9,7,16.0,0.0,14.947500000000002,0.0,0.0,71.46799999999999,0.0,1.0,1.0,0.0,0.0,7.59337419312129,13.604789526648622
Job19v42,1GB,10.0,320000.0,248551.35843076333,100000.0,100000.0,200000.0,620000.0,800000.0,-0.7000672843020546,0.9500936428141833,7366666.666666667,10981954.895797621,100000.0,20000000.0,0.8928571428571429,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,600000.0,0.0,600000.0,600000.0,600000.0,600000.0,200000.0,0.0,200000.0,200000.0,350000.0,353553.39059327374,100000.0,600000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2347,1,2,2.0,3,0.0,10,9,7,16.0,0.0,17.765,0.0,0.0,61.636,0.0,1.0,1.0,0.0,0.0,7.760893195851024,13.815510557964274
Job19v43,1GB,10.0,242500.0,243162.0401661776,7500.0,7500.0,200000.0,439999.9999999998,800000.0,0.7737335847344062,1.1588420969353648,7335833.333333333,11012645.099308945,7500.0,20000000.0,0.8928571428571429,0.5,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,200000.0,0.0,200000.0,200000.0,203750.0,277539.4116157199,7500.0,400000.0,"['supplier', 'partsupp']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,2809,1,2,2.0,3,0.0,10,9,7,16.0,0.0,14.947500000000002,0.0,0.0,48.112,0.0,1.0,1.0,0.0,0.0,7.940583827104244,13.604789526648622
Job19v44,1GB,10.0,1150598.2266000002,1798043.7427470915,3.0,3.0,877377.633,1950121.4999999984,6001215.0,3.6219709481232325,2.1767378022438604,292569.211,506458.96779166383,30.0,877377.633,0.8423142857142858,0.1462,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1125000.0,0.0,1125000.0,1125000.0,1125000.0,1125000.0,3.0,0.0,3.0,3.0,1001188.8165,175095.45487916394,877377.633,1125000.0,"['lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,6470,1,2,2.0,3,0.0,10,9,7,16.0,0.0,115.53875,0.0,0.0,520.4959999999999,0.0,1.0,1.0,0.0,0.0,8.774931387494947,15.830575565385956
Job19v45,1GB,10.0,505520.9,624924.2240688866,5.0,5.0,90094.5,1162499.9999999998,1500000.0,-1.584916457351186,0.4931722728209007,375183.3333333333,649360.3204949725,50.0,1125000.0,0.8501799999999999,0.20126000000000002,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1125000.0,0.0,1125000.0,1125000.0,1125000.0,1125000.0,5.0,0.0,5.0,5.0,577594.5,774148.2822176253,30189.000000000004,1125000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,5607,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,111.95,0.0,1.0,1.0,0.0,0.0,8.631771096123673,14.316285845876763
Job19v46,1GB,10.0,37505.75,53028.491346764604,5.0,5.0,18.75,82499.99999999997,150000.0,-0.22191933251525464,0.9939095425372734,25183.333333333332,43143.08557965382,50.0,75000.0,0.8571428571428571,0.5,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,75000.0,0.0,75000.0,75000.0,75000.0,75000.0,5.0,0.0,5.0,5.0,37506.25,53024.16975422623,12.5,75000.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1588,1,2,2.0,3,0.0,10,9,7,16.0,0.0,3.457142857142857,0.0,0.0,24.2,0.0,1.0,1.0,0.0,0.0,7.370230641807081,11.918557225857713
Job19v47,1GB,10.0,175060.0,239453.09306371002,150.0,150.0,175000.0,259999.99999999977,800000.0,2.8684438895020756,1.8998480680578518,72166.66666666667,110912.503052331,1500.0,200000.0,0.8571428571428571,0.25,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,150.0,0.0,150.0,150.0,175000.0,35355.33905932738,150000.0,200000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,1953,1,2,2.0,3,0.0,10,9,7,16.0,0.0,17.765,0.0,0.0,80.48400000000001,0.0,1.0,1.0,0.0,0.0,7.577121930876679,13.815510557964274
Job19v48,1GB,10.0,204000.0,259109.5864258553,10000.0,10000.0,100000.0,439999.9999999998,800000.0,0.6983735957326598,1.3149698248851138,400000.0,519615.2422706632,100000.0,1000000.0,0.8571428571428571,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,10000.0,0.0,10000.0,10000.0,250000.0,212132.03435596425,100000.0,400000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2043,1,2,2.0,3,0.0,10,9,7,16.0,0.0,17.765,0.0,0.0,61.636,0.0,1.0,1.0,0.0,0.0,7.622174594817622,13.815510557964274
Job19v49,1GB,10.0,1756.375,3125.2119067041767,5.0,5.0,21.875,3249.9999999999973,10000.0,3.0501378259787986,2.031811530466656,1016.6666666666666,1304.1600106326423,50.0,2500.0,0.8571428571428571,0.25,1.0,10025.0,250000.0,5012.5,7053.390142335811,25.0,10000.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,5.0,0.0,5.0,5.0,1259.375,1754.508700819121,18.75,2500.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1732,1,2,2.0,3,0.0,10,9,7,16.0,0.0,0.19999999999999998,0.0,0.0,1.3999999999999997,0.0,1.0,1.0,0.0,0.0,7.4570320891223805,9.21283725217477
Job19v5,1GB,10.0,261760.0,339112.1211667643,25.0,25.0,8750.0,620000.0,800000.0,-1.5981447966539082,0.5042752188865476,200916.66666666666,345618.13585709495,250.0,600000.0,0.9285714285714286,0.75,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,600000.0,0.0,600000.0,600000.0,600000.0,600000.0,25.0,0.0,25.0,25.0,303750.0,418960.7678530294,7500.0,600000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,2423,1,2,2.0,3,0.0,10,9,7,16.0,0.0,14.947500000000002,0.0,0.0,71.46799999999999,0.0,1.0,1.0,0.0,0.0,7.792761720816526,13.604789526648622
Job19v50,1GB,10.0,1037933.6964,1773166.9360764404,200000.0,200000.0,500000.0,1373558.0891999982,6001215.0,4.609515499849302,2.5061440606884884,7619791.329333332,10736732.835073728,859373.988,20000000.0,0.7704571428571428,0.1432,1.0,6801215.0,4800972000000.0,3400607.5,3677814.396909189,800000.0,6001215.0,859373.988,0.0,859373.988,859373.988,859373.988,859373.988,200000.0,0.0,200000.0,200000.0,529686.994,466247.8182528172,200000.0,859373.988,"['lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,0.0,1.0,3952,1,2,2.0,3,0.0,10,9,7,16.0,0.0,109.005,0.0,0.0,499.5879999999999,0.0,1.0,1.0,0.0,0.0,8.281977058867758,15.732611830656184
Job19v51,1GB,10.0,391325.89999999985,510217.31466970674,5.0,5.0,112500.0,806471.6999999993,1500000.0,0.019091557965851713,1.0522244096076152,243320.99999999985,420968.0807056513,50.0,729412.9999999995,0.8551821904761905,0.48627533333333306,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,729412.9999999995,0.0,729412.9999999995,729412.9999999995,729412.9999999995,729412.9999999995,5.0,0.0,5.0,5.0,402206.49999999977,462739.8699966318,75000.0,729412.9999999995,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,3539,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,111.95,0.0,1.0,1.0,0.0,0.0,8.171599480345463,14.316285845876763
Job19v52,1GB,10.0,920950.4,659778.91670926,29751.9999999999,29751.9999999999,1125000.0,1500000.0,1500000.0,-1.5805418348757392,-0.37235121944766447,55009917.333333336,82603655.70034114,29751.9999999999,150000000.0,0.8140495238095237,0.198346666666666,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,1500000.0,0.0,1500000.0,1500000.0,389875.99999999994,509292.2449360486,29751.9999999999,750000.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,1977,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,82.7,0.0,1.0,1.0,0.0,0.0,7.589335823170617,14.316285845876763
Job19v53,1GB,10.0,290010.0,321272.1244435073,25.0,25.0,150000.0,620000.0,800000.0,-1.5514143632001693,0.4128074174077603,200916.66666666666,345618.13585709495,250.0,600000.0,0.8928571428571429,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,600000.0,0.0,600000.0,600000.0,600000.0,600000.0,25.0,0.0,25.0,25.0,350000.0,353553.39059327374,100000.0,600000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,1.0,2085,1,2,2.0,3,0.0,10,9,7,16.0,0.0,17.765,0.0,0.0,80.48400000000001,0.0,1.0,1.0,0.0,0.0,7.642524134232902,13.815510557964274
Job19v54,1GB,10.0,1310243.0,2029217.2827047133,50000.0,50000.0,200000.0,3300668.249999999,6001215.0,0.736694203102958,1.4302800780902294,7350000.0,10998522.628062371,50000.0,20000000.0,0.8214285714285714,0.25,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,200000.0,0.0,200000.0,200000.0,1525303.75,2086394.571869886,50000.0,3000607.5,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,4910,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,315.908,0.0,1.0,1.0,0.0,0.0,8.499029220788566,15.640255798558085
Job19v55,1GB,10.0,3255.125,4253.003858794002,5.0,5.0,15.625,7749.999999999999,10000.0,-1.5999579300891478,0.5039204275644857,2683.3333333333335,4177.419458629134,50.0,7500.0,0.8571428571428571,0.25,1.0,10025.0,250000.0,5012.5,7053.390142335811,25.0,10000.0,7500.0,0.0,7500.0,7500.0,7500.0,7500.0,5.0,0.0,5.0,5.0,3753.125,5298.881441516691,6.25,7500.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,10000.0,1.0,1872,1,2,2.0,3,0.0,10,9,7,16.0,0.0,0.19999999999999998,0.0,0.0,1.3999999999999997,0.0,1.0,1.0,0.0,0.0,7.534762657037537,9.21283725217477
Job19v56,1GB,10.0,959233.14965,1815461.2998697204,10000.0,10000.0,500000.0,1365456.4489499982,6001215.0,4.38536325802689,2.433188179832355,650124.0551666667,482259.76326981,100000.0,1000000.0,0.7702428571428571,0.14170000000000002,1.0,6801215.0,4800972000000.0,3400607.5,3677814.396909189,800000.0,6001215.0,850372.1655000001,0.0,850372.1655000001,850372.1655000001,850372.1655000001,850372.1655000001,10000.0,0.0,10000.0,10000.0,525186.0827500001,459882.56852002966,200000.0,850372.1655000001,"['lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,0.0,1.0,4820,1,2,2.0,3,0.0,10,9,7,16.0,0.0,109.005,0.0,0.0,499.5879999999999,0.0,1.0,1.0,0.0,0.0,8.480529207044645,15.732611830656184
Job19v57,1GB,10.0,1500245.8,1968911.0811804666,7.0,7.0,750000.0,3300668.249999999,6001215.0,0.6265137841780182,1.2826274994667497,250256.66666666666,432790.53667257255,70.0,750000.0,0.8571428571428571,0.5,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,7.0,0.0,7.0,7.0,1875303.75,1591419.8250393027,750000.0,3000607.5,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,1.0,6990,1,2,2.0,3,0.0,10,9,7,16.0,0.0,115.53875,0.0,0.0,403.814,0.0,1.0,1.0,0.0,0.0,8.852235835227855,15.830575565385956
Job19v58,1GB,10.0,921028.4,659661.8615508336,30141.9999999999,30141.9999999999,1125000.0,1500000.0,1500000.0,-1.580787471891644,-0.372165427263129,55010047.333333336,82603525.91050047,30141.9999999999,150000000.0,0.8144209523809522,0.20094666666666602,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,750000.0,0.0,750000.0,750000.0,750000.0,750000.0,1500000.0,0.0,1500000.0,1500000.0,390070.99999999994,509016.4732913858,30141.9999999999,750000.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,1.0,2423,1,2,2.0,3,0.0,10,9,7,16.0,0.0,24.331249999999997,0.0,0.0,82.7,0.0,1.0,1.0,0.0,0.0,7.792761720816526,14.316285845876763
Job19v59,1GB,10.0,201760.0,281481.2558393345,25.0,25.0,8750.0,439999.9999999998,800000.0,-0.20505102830067168,0.9991318236941643,134250.0,230149.0006495792,250.0,400000.0,0.8928571428571429,0.5,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,25.0,0.0,25.0,25.0,203750.0,277539.4116157199,7500.0,400000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,1.0,1907,1,2,2.0,3,0.0,10,9,7,16.0,0.0,14.947500000000002,0.0,0.0,71.46799999999999,0.0,1.0,1.0,0.0,0.0,7.553286605600419,13.604789526648622
Job19v6,1GB,10.0,811999.0976,1854669.8847890517,7.0,7.0,100000.0,1373558.0891999982,6001215.0,4.590780478200605,2.508548947728787,33590.0,57513.609693706414,70.0,100000.0,0.8061714285714286,0.1432,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,859373.988,0.0,859373.988,859373.988,859373.988,859373.988,7.0,0.0,7.0,7.0,479686.994,536958.496371472,100000.0,859373.988,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,4397,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,315.908,0.0,1.0,1.0,0.0,0.0,8.388677769180811,15.640255798558085
Job19v60,1GB,10.0,1850243.0,1791116.3689426119,150000.0,150000.0,1500000.0,3300668.249999999,6001215.0,0.8935751695596745,1.224439744801038,55050000.0,82563657.25911129,150000.0,150000000.0,0.8928571428571429,0.5,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,1500000.0,0.0,1500000.0,1500000.0,1575303.75,2015683.8937512313,150000.0,3000607.5,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,1.0,5143,1,2,2.0,3,0.0,10,9,7,16.0,0.0,97.22500000000001,0.0,0.0,315.908,0.0,1.0,1.0,0.0,0.0,8.545391845774915,15.640255798558085
